# {'seed': 775241, 'leaf_prob': 0.1, 'mutation_prob': 0.05, 'swap_terminal_prob': 0.5, 'swap_operator_prob': 0.5, 'crossover_prob': 0.9, 'population_size': 500, 'tournament_size': 2, 'elitism_size': 1, 'max_generations': 30, 'max_depth': 7, 'verbose': True, 'dataset': <Datasets.BREAST_CANCER: 'breast_cancer_coimbra'>}
Generation,BestFit,AvgFit,WorstFit,Repetitions,ChildImproved,ChildWorsened
G0,0.09437150858581952,0.01993803124900244,1.356957979045803e-05,51,289,210
G1,0.14152234824124107,0.025124663338030546,0.00048318135702285925,39,250,249
G2,0.14152234824124107,0.02766339788778208,4.09297286671355e-05,28,256,243
G3,0.14152234824124107,0.030119766225420407,4.09297286671355e-05,29,260,239
G4,0.14152234824124107,0.03348050587142814,4.09297286671355e-05,15,250,249
G5,0.14152234824124107,0.037069651099637696,0.00048318135702285925,16,255,244
G6,0.14152234824124107,0.03978961891752802,1.356957979045803e-05,14,260,239
G7,0.14152234824124107,0.04264084480811919,0.00031796836904549107,9,287,212
G8,0.14152234824124107,0.049220073747453054,0.00031796836904549107,13,267,232
G9,0.14152234824124107,0.05422458409712949,1.356957979045803e-05,12,279,220
G10,0.14152234824124107,0.05912068954348475,1.356957979045803e-05,10,276,223
G11,0.14152234824124107,0.06387439244201668,4.09297286671355e-05,6,262,237
G12,0.14152234824124107,0.0672056755366039,5.514778287443675e-06,11,261,238
G13,0.14152234824124107,0.06847732343842515,0.00031796836904549107,13,261,238
G14,0.14152234824124107,0.0706814599892977,1.356957979045803e-05,9,265,234
G15,0.14152234824124107,0.0747475084294151,1.356957979045803e-05,8,243,256
G16,0.14152234824124107,0.07423118513827237,0.00018744445845371883,7,246,253
G17,0.14152234824124107,0.07702626025778284,5.514778287443675e-06,10,249,250
G18,0.14152234824124107,0.07991138354530253,0.00048318135702285925,7,238,261
G19,0.14152234824124107,0.08291425760723418,0.00048318135702285925,10,228,271
G20,0.14152234824124107,0.08312394932474483,4.09297286671355e-05,7,208,291
G21,0.14152234824124107,0.0836470526624823,4.09297286671355e-05,15,224,275
G22,0.14152234824124107,0.08505983503138803,0.00031796836904549107,9,241,258
G23,0.14152234824124107,0.08865123250770372,0.00031796836904549107,5,227,272
G24,0.14152234824124107,0.08949710405650907,0.00031796836904549107,14,239,260
G25,0.14152234824124107,0.09161592638712471,4.09297286671355e-05,9,221,278
G26,0.14152234824124107,0.09043998555886952,0.00048318135702285925,7,224,275
G27,0.14152234824124107,0.08837795133852211,0.00048318135702285925,12,249,250
G28,0.14152234824124107,0.0888777904681739,0.00031796836904549107,14,267,232
G29,0.14152234824124107,0.0916258721593738,0.00048318135702285925,5,249,250
T,0.06876466356517148,0,0,0,0,0
# --- 54.44118285179138 seconds ---
